date,outbound_discharge_m3s,valid_outlet_segments
2019-10-14,488.703,154
2019-10-15,486.875,154
2019-10-16,485.516,154
2019-10-17,484.094,154
2019-10-18,482.445,154
2019-10-19,480.836,154
2019-10-20,479.508,154
2019-10-21,478.398,154
2019-10-22,477.656,154
2019-10-23,477.031,154
2019-10-24,475.930,154
2019-10-25,474.305,154
2019-10-26,472.461,154
2019-10-27,470.258,154
2019-10-28,467.867,154
2019-10-29,465.523,154
2019-10-30,463.641,154
2019-10-31,461.938,154
2019-11-01,460.391,154
2019-11-02,459.000,154
2019-11-03,457.578,154
2019-11-04,456.062,154
2019-11-05,454.562,154
2019-11-06,453.281,154
2019-11-07,452.289,154
2019-11-08,451.281,154
2019-11-09,450.508,154
2019-11-10,449.641,154
2019-11-11,449.062,154
2019-11-12,448.125,154
2019-11-13,446.773,154
2019-11-14,445.867,154
2019-11-15,446.000,154
2019-11-16,446.961,154
2019-11-17,447.789,154
2019-11-18,447.281,154
2019-11-19,445.078,154
2019-11-20,441.891,154
2019-11-21,439.016,154
2019-11-22,436.484,154
2019-11-23,434.359,154
2019-11-24,432.453,154
2019-11-25,431.062,154
2019-11-26,429.438,154
2019-11-27,427.984,154
2019-11-28,427.328,154
2019-11-29,427.438,154
2019-11-30,428.047,154
2019-12-01,428.562,154
2019-12-02,428.016,154
2019-12-03,426.516,154
2019-12-04,424.562,154
2019-12-05,423.031,154
2019-12-06,423.203,154
2019-12-07,423.734,154
2019-12-08,424.062,154
2019-12-09,425.453,154
2019-12-10,429.578,154
2019-12-11,433.250,154
2019-12-12,434.125,154
2019-12-13,432.281,154
2019-12-14,428.031,154
2019-12-15,423.656,154
2019-12-16,420.203,154
2019-12-17,423.359,154
2019-12-18,427.281,154
2019-12-19,425.719,154
2019-12-20,421.703,154
2019-12-21,418.234,154
2019-12-22,416.969,154
2019-12-23,416.031,154
2019-12-24,414.344,154
2019-12-25,412.656,154
2019-12-26,411.016,154
2019-12-27,409.312,154
2019-12-28,407.781,154
2019-12-29,406.266,154
2019-12-30,404.734,154
2019-12-31,403.297,154
2020-01-01,402.047,154
2020-01-02,400.891,154
2020-01-03,399.656,154
2020-01-04,398.359,154
2020-01-05,396.500,154
2020-01-06,395.250,154
2020-01-07,394.500,154
2020-01-08,396.438,154
2020-01-09,398.781,154
2020-01-10,398.625,154
2020-01-11,397.719,154
2020-01-12,397.156,154
2020-01-13,395.344,154
2020-01-14,393.844,154
2020-01-15,392.156,154
2020-01-16,390.500,154
2020-01-17,388.938,154
2020-01-18,388.188,154
2020-01-19,387.812,154
2020-01-20,387.281,154
2020-01-21,386.406,154
2020-01-22,385.656,154
2020-01-23,385.375,154
2020-01-24,384.875,154
2020-01-25,383.938,154
2020-01-26,382.500,154
2020-01-27,381.062,154
2020-01-28,379.672,154
2020-01-29,378.281,154
2020-01-30,377.078,154
2020-01-31,377.094,154
2020-02-01,377.891,154
2020-02-02,378.297,154
2020-02-03,379.797,154
2020-02-04,382.125,154
2020-02-05,382.562,154
2020-02-06,381.266,154
2020-02-07,379.922,154
2020-02-08,379.141,154
2020-02-09,378.062,154
2020-02-10,377.391,154
2020-02-11,377.156,154
2020-02-12,376.188,154
2020-02-13,375.359,154
2020-02-14,374.500,154
2020-02-15,373.703,154
2020-02-16,372.219,154
2020-02-17,370.656,154
2020-02-18,369.047,154
2020-02-19,367.203,154
2020-02-20,366.281,154
2020-02-21,367.312,154
2020-02-22,371.156,154
2020-02-23,376.391,154
2020-02-24,381.172,154
2020-02-25,383.281,154
2020-02-26,383.078,154
2020-02-27,384.359,154
2020-02-28,388.156,154
2020-02-29,385.500,154
2020-03-01,381.469,154
2020-03-02,377.875,154
2020-03-03,374.719,154
2020-03-04,371.781,154
2020-03-05,368.938,154
2020-03-06,365.844,154
2020-03-07,363.219,154
2020-03-08,361.000,154
2020-03-09,358.656,154
2020-03-10,356.656,154
2020-03-11,354.969,154
2020-03-12,353.344,154
2020-03-13,352.000,154
2020-03-14,351.000,154
2020-03-15,349.656,154
2020-03-16,348.875,154
2020-03-17,347.969,154
2020-03-18,347.219,154
2020-03-19,346.250,154
2020-03-20,346.375,154
2020-03-21,346.375,154
2020-03-22,346.750,154
2020-03-23,346.625,154
2020-03-24,345.531,154
2020-03-25,344.125,154
2020-03-26,343.000,154
2020-03-27,342.406,154
2020-03-28,342.344,154
2020-03-29,342.438,154
2020-03-30,341.875,154
2020-03-31,341.562,154
2020-04-01,341.438,154
2020-04-02,341.281,154
2020-04-03,340.000,154
2020-04-04,338.938,154
2020-04-05,338.219,154
2020-04-06,337.500,154
2020-04-07,337.250,154
2020-04-08,336.875,154
2020-04-09,336.250,154
2020-04-10,335.500,154
2020-04-11,334.688,154
2020-04-12,333.938,154
2020-04-13,333.125,154
2020-04-14,332.125,154
2020-04-15,331.969,154
2020-04-16,331.375,154
2020-04-17,330.594,154
2020-04-18,329.469,154
2020-04-19,328.531,154
2020-04-20,327.406,154
2020-04-21,326.250,154
2020-04-22,325.406,154
2020-04-23,324.312,154
2020-04-24,323.531,154
2020-04-25,322.312,154
2020-04-26,321.469,154
2020-04-27,320.531,154
2020-04-28,319.312,154
2020-04-29,318.312,154
2020-04-30,317.406,154
2020-05-01,316.688,154
2020-05-02,315.750,154
2020-05-03,315.125,154
2020-05-04,314.344,154
2020-05-05,313.656,154
2020-05-06,313.312,154
2020-05-07,312.625,154
2020-05-08,312.031,154
2020-05-09,311.219,154
2020-05-10,310.625,154
2020-05-11,309.531,154
2020-05-12,308.875,154
2020-05-13,308.938,154
2020-05-14,309.281,154
2020-05-15,309.844,154
2020-05-16,309.188,154
2020-05-17,308.344,154
2020-05-18,307.438,154
2020-05-19,306.688,154
2020-05-20,305.719,154
2020-05-21,304.688,154
2020-05-22,304.000,154
2020-05-23,303.625,154
2020-05-24,303.562,154
2020-05-25,302.938,154
2020-05-26,302.250,154
2020-05-27,301.406,154
2020-05-28,300.531,154
2020-05-29,299.750,154
2020-05-30,299.000,154
2020-05-31,298.594,154
2020-06-01,297.906,154
2020-06-02,297.406,154
2020-06-03,296.812,154
2020-06-04,296.094,154
2020-06-05,295.469,154
2020-06-06,295.250,154
2020-06-07,294.906,154
2020-06-08,294.375,154
2020-06-09,293.344,154
2020-06-10,292.469,154
2020-06-11,291.500,154
2020-06-12,290.562,154
2020-06-13,289.812,154
2020-06-14,289.125,154
2020-06-15,288.438,154
2020-06-16,287.781,154
2020-06-17,286.875,154
2020-06-18,286.062,154
2020-06-19,285.469,154
2020-06-20,284.562,154
2020-06-21,283.875,154
2020-06-22,282.750,154
2020-06-23,281.953,154
2020-06-24,281.281,154
2020-06-25,280.516,154
2020-06-26,279.922,154
2020-06-27,279.344,154
2020-06-28,278.797,154
2020-06-29,278.234,154
2020-06-30,277.562,154
2020-07-01,276.984,154
2020-07-02,276.250,154
2020-07-03,275.625,154
2020-07-04,274.984,154
2020-07-05,274.266,154
2020-07-06,273.688,154
2020-07-07,273.078,154
2020-07-08,272.469,154
2020-07-09,271.844,154
2020-07-10,271.438,154
2020-07-11,270.875,154
2020-07-12,270.250,154
2020-07-13,269.656,154
2020-07-14,268.875,154
2020-07-15,268.266,154
2020-07-16,267.766,154
2020-07-17,267.266,154
2020-07-18,266.766,154
2020-07-19,266.203,154
2020-07-20,265.625,154
2020-07-21,265.016,154
2020-07-22,264.312,154
2020-07-23,263.734,154
2020-07-24,263.047,154
2020-07-25,262.391,154
2020-07-26,261.844,154
2020-07-27,261.250,154
2020-07-28,260.594,154
2020-07-29,259.984,154
2020-07-30,259.391,154
2020-07-31,258.844,154
2020-08-01,258.250,154
2020-08-02,257.625,154
2020-08-03,257.078,154
2020-08-04,256.344,154
2020-08-05,255.781,154
2020-08-06,255.172,154
2020-08-07,254.625,154
2020-08-08,254.156,154
2020-08-09,253.641,154
2020-08-10,253.062,154
2020-08-11,252.484,154
2020-08-12,251.938,154
2020-08-13,251.359,154
2020-08-14,250.797,154
2020-08-15,250.375,154
2020-08-16,249.719,154
2020-08-17,249.312,154
2020-08-18,248.922,154
2020-08-19,249.391,154
2020-08-20,250.031,154
2020-08-21,250.547,154
2020-08-22,250.445,154
2020-08-23,250.000,154
2020-08-24,249.844,154
2020-08-25,250.047,154
2020-08-26,250.164,154
2020-08-27,249.547,154
2020-08-28,248.453,154
2020-08-29,247.242,154
2020-08-30,246.086,154
2020-08-31,245.008,154
2020-09-01,244.016,154
2020-09-02,243.117,154
2020-09-03,242.250,154
2020-09-04,241.516,154
2020-09-05,240.820,154
2020-09-06,240.172,154
2020-09-07,239.531,154
2020-09-08,238.875,154
2020-09-09,238.188,154
2020-09-10,237.547,154
2020-09-11,236.953,154
2020-09-12,236.461,154
2020-09-13,235.875,154
2020-09-14,235.375,154
2020-09-15,234.852,154
2020-09-16,234.383,154
2020-09-17,233.914,154
2020-09-18,233.438,154
2020-09-19,232.922,154
2020-09-20,232.453,154
2020-09-21,232.016,154
2020-09-22,231.586,154
2020-09-23,231.109,154
2020-09-24,230.656,154
2020-09-25,230.211,154
2020-09-26,229.711,154
2020-09-27,229.273,154
2020-09-28,228.883,154
2020-09-29,228.477,154
2020-09-30,228.117,154
2020-10-01,227.672,154
2020-10-02,227.211,154
2020-10-03,226.688,154
2020-10-04,226.227,154
2020-10-05,225.758,154
2020-10-06,225.305,154
2020-10-07,224.898,154
2020-10-08,224.383,154
2020-10-09,223.727,154
2020-10-10,223.133,154
2020-10-11,222.695,154
2020-10-12,222.266,154
2020-10-13,221.797,154
2020-10-14,221.352,154
2020-10-15,221.016,154
2020-10-16,220.609,154
2020-10-17,220.133,154
2020-10-18,219.711,154
2020-10-19,219.445,154
2020-10-20,219.008,154
2020-10-21,218.641,154
2020-10-22,218.172,154
2020-10-23,217.789,154
2020-10-24,217.414,154
2020-10-25,216.984,154
2020-10-26,216.656,154
2020-10-27,216.242,154
2020-10-28,215.789,154
2020-10-29,215.562,154
2020-10-30,215.391,154
2020-10-31,215.273,154
2020-11-01,215.172,154
2020-11-02,214.844,154
2020-11-03,214.297,154
2020-11-04,214.195,154
2020-11-05,215.547,154
2020-11-06,216.273,154
2020-11-07,215.750,154
2020-11-08,214.891,154
2020-11-09,213.977,154
2020-11-10,213.141,154
2020-11-11,212.344,154
2020-11-12,211.727,154
2020-11-13,211.297,154
2020-11-14,211.203,154
2020-11-15,211.039,154
2020-11-16,210.828,154
2020-11-17,211.438,154
2020-11-18,212.906,154
2020-11-19,213.469,154
2020-11-20,213.367,154
2020-11-21,212.805,154
2020-11-22,211.828,154
2020-11-23,211.039,154
2020-11-24,210.469,154
2020-11-25,210.008,154
2020-11-26,209.359,154
2020-11-27,208.414,154
2020-11-28,207.469,154
2020-11-29,206.500,154
2020-11-30,205.711,154
2020-12-01,204.953,154
2020-12-02,204.219,154
2020-12-03,203.578,154
2020-12-04,202.969,154
2020-12-05,202.547,154
2020-12-06,202.641,154
2020-12-07,203.000,154
2020-12-08,202.586,154
2020-12-09,201.867,154
2020-12-10,201.133,154
2020-12-11,200.531,154
2020-12-12,199.945,154
2020-12-13,199.469,154
2020-12-14,199.023,154
2020-12-15,199.055,154
2020-12-16,199.438,154
2020-12-17,199.391,154
2020-12-18,198.984,154
2020-12-19,198.281,154
2020-12-20,197.719,154
2020-12-21,197.188,154
2020-12-22,196.734,154
2020-12-23,197.156,154
2020-12-24,198.062,154
2020-12-25,198.312,154
2020-12-26,197.719,154
2020-12-27,197.031,154
2020-12-28,196.250,154
2020-12-29,195.484,154
2020-12-30,194.906,154
2020-12-31,194.250,154
2021-01-01,193.469,154
2021-01-02,192.953,154
2021-01-03,192.516,154
2021-01-04,192.234,154
2021-01-05,191.859,154
2021-01-06,192.047,154
2021-01-07,192.266,154
2021-01-08,192.125,154
2021-01-09,191.766,154
2021-01-10,192.156,154
2021-01-11,195.578,154
2021-01-12,197.266,154
2021-01-13,196.922,154
2021-01-14,195.812,154
2021-01-15,195.969,154
2021-01-16,195.109,154
2021-01-17,194.094,154
2021-01-18,194.094,154
2021-01-19,194.203,154
2021-01-20,194.219,154
2021-01-21,194.188,154
2021-01-22,193.531,154
2021-01-23,192.906,154
2021-01-24,192.641,154
2021-01-25,191.953,154
2021-01-26,191.422,154
2021-01-27,191.828,154
2021-01-28,193.312,154
2021-01-29,193.844,154
2021-01-30,193.484,154
2021-01-31,192.438,154
2021-02-01,191.969,154
2021-02-02,191.812,154
2021-02-03,192.344,154
2021-02-04,192.812,154
2021-02-05,192.594,154
2021-02-06,191.750,154
2021-02-07,190.812,154
2021-02-08,190.031,154
2021-02-09,189.281,154
2021-02-10,188.625,154
2021-02-11,188.156,154
2021-02-12,187.500,154
2021-02-13,187.094,154
2021-02-14,186.812,154
2021-02-15,186.531,154
2021-02-16,186.688,154
2021-02-17,187.000,154
2021-02-18,187.594,154
2021-02-19,187.531,154
2021-02-20,186.875,154
2021-02-21,186.406,154
2021-02-22,185.906,154
2021-02-23,185.188,154
2021-02-24,184.781,154
2021-02-25,184.375,154
2021-02-26,184.531,154
2021-02-27,184.406,154
2021-02-28,184.469,154
2021-03-01,184.062,154
2021-03-02,183.656,154
2021-03-03,183.562,154
2021-03-04,183.094,154
2021-03-05,183.562,154
2021-03-06,184.875,154
2021-03-07,187.062,154
2021-03-08,186.875,154
2021-03-09,185.594,154
2021-03-10,184.469,154
2021-03-11,183.844,154
2021-03-12,183.375,154
2021-03-13,183.000,154
2021-03-14,183.000,154
2021-03-15,183.438,154
2021-03-16,183.906,154
2021-03-17,184.812,154
2021-03-18,184.812,154
2021-03-19,186.344,154
2021-03-20,192.500,154
2021-03-21,198.625,154
2021-03-22,200.188,154
2021-03-23,199.406,154
2021-03-24,199.219,154
2021-03-25,202.375,154
2021-03-26,201.781,154
2021-03-27,199.656,154
2021-03-28,198.656,154
2021-03-29,198.031,154
2021-03-30,197.031,154
2021-03-31,194.969,154
2021-04-01,193.031,154
2021-04-02,191.156,154
2021-04-03,189.375,154
2021-04-04,188.188,154
2021-04-05,186.969,154
2021-04-06,186.188,154
2021-04-07,185.500,154
2021-04-08,185.312,154
2021-04-09,185.281,154
2021-04-10,184.562,154
2021-04-11,184.375,154
2021-04-12,184.531,154
2021-04-13,185.719,154
2021-04-14,185.031,154
2021-04-15,184.062,154
2021-04-16,183.125,154
2021-04-17,182.750,154
2021-04-18,183.750,154
2021-04-19,188.125,154
2021-04-20,189.656,154
2021-04-21,188.906,154
2021-04-22,187.156,154
2021-04-23,185.906,154
2021-04-24,184.719,154
2021-04-25,184.656,154
2021-04-26,185.375,154
2021-04-27,186.594,154
2021-04-28,185.719,154
2021-04-29,186.312,154
2021-04-30,191.125,154
2021-05-01,191.469,154
2021-05-02,189.688,154
2021-05-03,188.000,154
2021-05-04,186.500,154
2021-05-05,185.219,154
2021-05-06,183.938,154
2021-05-07,183.156,154
2021-05-08,182.438,154
2021-05-09,181.781,154
2021-05-10,181.188,154
2021-05-11,180.594,154
2021-05-12,180.062,154
2021-05-13,179.688,154
2021-05-14,179.250,154
2021-05-15,178.844,154
2021-05-16,178.219,154
2021-05-17,177.875,154
2021-05-18,177.500,154
2021-05-19,177.000,154
2021-05-20,176.656,154
2021-05-21,176.312,154
2021-05-22,175.906,154
2021-05-23,175.688,154
2021-05-24,175.406,154
2021-05-25,175.094,154
2021-05-26,174.781,154
2021-05-27,174.531,154
2021-05-28,174.125,154
2021-05-29,173.781,154
2021-05-30,173.625,154
2021-05-31,173.062,154
2021-06-01,172.750,154
2021-06-02,172.188,154
2021-06-03,171.844,154
2021-06-04,171.531,154
2021-06-05,171.188,154
2021-06-06,170.938,154
2021-06-07,170.719,154
2021-06-08,170.281,154
2021-06-09,169.969,154
2021-06-10,170.156,154
2021-06-11,170.500,154
2021-06-12,171.188,154
2021-06-13,170.906,154
2021-06-14,170.500,154
2021-06-15,170.094,154
2021-06-16,169.562,154
2021-06-17,169.031,154
2021-06-18,168.562,154
2021-06-19,168.219,154
2021-06-20,167.844,154
2021-06-21,167.656,154
2021-06-22,167.438,154
2021-06-23,167.531,154
2021-06-24,167.375,154
2021-06-25,166.938,154
2021-06-26,166.656,154
2021-06-27,166.312,154
2021-06-28,165.969,154
2021-06-29,165.688,154
2021-06-30,165.344,154
2021-07-01,165.000,154
2021-07-02,164.656,154
2021-07-03,164.312,154
2021-07-04,163.938,154
2021-07-05,163.562,154
2021-07-06,163.297,154
2021-07-07,162.953,154
2021-07-08,162.688,154
2021-07-09,162.344,154
2021-07-10,162.016,154
2021-07-11,161.641,154
2021-07-12,161.406,154
2021-07-13,161.172,154
2021-07-14,160.906,154
2021-07-15,160.703,154
2021-07-16,160.438,154
2021-07-17,160.062,154
2021-07-18,159.812,154
2021-07-19,159.453,154
2021-07-20,159.172,154
2021-07-21,158.891,154
2021-07-22,158.656,154
2021-07-23,158.422,154
2021-07-24,158.156,154
2021-07-25,157.781,154
2021-07-26,157.531,154
2021-07-27,157.266,154
2021-07-28,157.000,154
2021-07-29,156.672,154
2021-07-30,156.406,154
2021-07-31,156.234,154
2021-08-01,155.891,154
2021-08-02,155.688,154
2021-08-03,155.375,154
2021-08-04,155.125,154
2021-08-05,154.844,154
2021-08-06,154.453,154
2021-08-07,154.172,154
2021-08-08,153.938,154
2021-08-09,153.578,154
2021-08-10,153.359,154
2021-08-11,153.094,154
2021-08-12,152.812,154
2021-08-13,152.531,154
2021-08-14,152.297,154
2021-08-15,152.062,154
2021-08-16,151.766,154
2021-08-17,151.500,154
2021-08-18,151.266,154
2021-08-19,150.969,154
2021-08-20,150.688,154
2021-08-21,150.422,154
2021-08-22,150.141,154
2021-08-23,149.906,154
2021-08-24,149.625,154
2021-08-25,149.312,154
2021-08-26,149.070,154
2021-08-27,148.852,154
2021-08-28,148.656,154
2021-08-29,149.078,154
2021-08-30,149.391,154
2021-08-31,149.141,154
2021-09-01,148.688,154
2021-09-02,148.195,154
2021-09-03,147.727,154
2021-09-04,147.367,154
2021-09-05,146.961,154
2021-09-06,146.625,154
2021-09-07,146.281,154
2021-09-08,146.016,154
2021-09-09,145.758,154
2021-09-10,145.492,154
2021-09-11,145.219,154
2021-09-12,144.977,154
2021-09-13,144.703,154
2021-09-14,144.438,154
2021-09-15,144.203,154
2021-09-16,143.969,154
2021-09-17,143.734,154
2021-09-18,143.484,154
2021-09-19,143.203,154
2021-09-20,142.930,154
2021-09-21,142.703,154
2021-09-22,142.438,154
2021-09-23,142.242,154
2021-09-24,141.953,154
2021-09-25,141.750,154
2021-09-26,141.453,154
2021-09-27,141.227,154
2021-09-28,140.961,154
2021-09-29,140.672,154
2021-09-30,140.469,154
2021-10-01,140.242,154
2021-10-02,139.969,154
2021-10-03,139.766,154
2021-10-04,139.516,154
2021-10-05,139.281,154
2021-10-06,139.055,154
2021-10-07,138.836,154
2021-10-08,138.578,154
2021-10-09,138.383,154
2021-10-10,137.961,154
2021-10-11,137.617,154
2021-10-12,137.445,154
2021-10-13,137.398,154
2021-10-14,137.367,154
2021-10-15,137.164,154
2021-10-16,136.945,154
2021-10-17,136.797,154
2021-10-18,137.344,154
2021-10-19,139.234,154
2021-10-20,140.344,154
2021-10-21,140.750,154
2021-10-22,140.484,154
2021-10-23,139.727,154
2021-10-24,139.359,154
2021-10-25,138.547,154
2021-10-26,137.984,154
2021-10-27,137.430,154
2021-10-28,136.805,154
2021-10-29,136.203,154
2021-10-30,135.773,154
2021-10-31,135.430,154
2021-11-01,135.258,154
2021-11-02,135.109,154
2021-11-03,135.031,154
2021-11-04,134.898,154
2021-11-05,134.727,154
2021-11-06,134.789,154
2021-11-07,134.594,154
2021-11-08,134.398,154
2021-11-09,134.266,154
2021-11-10,133.992,154
2021-11-11,133.875,154
2021-11-12,133.641,154
2021-11-13,133.938,154
2021-11-14,133.562,154
2021-11-15,134.281,154
2021-11-16,134.438,154
2021-11-17,134.359,154
2021-11-18,134.398,154
2021-11-19,134.742,154
2021-11-20,136.164,154
2021-11-21,138.695,154
2021-11-22,139.734,154
2021-11-23,138.992,154
2021-11-24,137.516,154
2021-11-25,136.000,154
2021-11-26,134.688,154
2021-11-27,133.484,154
2021-11-28,132.484,154
2021-11-29,131.812,154
2021-11-30,131.234,154
2021-12-01,130.953,154
2021-12-02,130.609,154
2021-12-03,130.219,154
2021-12-04,129.703,154
2021-12-05,129.484,154
2021-12-06,128.984,154
2021-12-07,128.578,154
2021-12-08,128.266,154
2021-12-09,127.797,154
2021-12-10,127.328,154
2021-12-11,126.953,154
2021-12-12,126.812,154
2021-12-13,126.734,154
2021-12-14,126.516,154
2021-12-15,126.438,154
2021-12-16,126.312,154
2021-12-17,126.172,154
2021-12-18,127.797,154
2021-12-19,128.281,154
2021-12-20,132.219,154
2021-12-21,134.875,154
2021-12-22,138.438,154
2021-12-23,148.453,154
2021-12-24,174.156,154
2021-12-25,204.406,154
2021-12-26,207.500,154
2021-12-27,199.047,154
2021-12-28,192.812,154
2021-12-29,189.641,154
2021-12-30,185.547,154
2021-12-31,182.125,154
2022-01-01,180.016,154
2022-01-02,179.266,154
2022-01-03,175.109,154
2022-01-04,171.062,154
2022-01-05,168.297,154
2022-01-06,167.625,154
2022-01-07,167.969,154
2022-01-08,165.938,154
2022-01-09,163.250,154
2022-01-10,161.750,154
2022-01-11,169.031,154
2022-01-12,183.344,154
2022-01-13,178.219,154
2022-01-14,172.609,154
2022-01-15,171.797,154
2022-01-16,170.875,154
2022-01-17,167.734,154
2022-01-18,164.641,154
2022-01-19,162.156,154
2022-01-20,160.281,154
2022-01-21,159.062,154
2022-01-22,158.875,154
2022-01-23,159.484,154
2022-01-24,158.891,154
2022-01-25,157.609,154
2022-01-26,156.641,154
2022-01-27,155.844,154
2022-01-28,155.562,154
2022-01-29,157.391,154
2022-01-30,165.156,154
2022-01-31,173.797,154
2022-02-01,177.078,154
2022-02-02,176.328,154
2022-02-03,179.188,154
2022-02-04,183.812,154
2022-02-05,180.516,154
2022-02-06,176.422,154
2022-02-07,179.297,154
2022-02-08,183.609,154
2022-02-09,179.141,154
2022-02-10,174.000,154
2022-02-11,170.422,154
2022-02-12,167.750,154
2022-02-13,166.188,154
2022-02-14,165.781,154
2022-02-15,166.094,154
2022-02-16,166.922,154
2022-02-17,167.609,154
2022-02-18,166.984,154
2022-02-19,167.094,154
2022-02-20,168.500,154
2022-02-21,167.594,154
2022-02-22,166.812,154
2022-02-23,166.969,154
2022-02-24,168.531,154
2022-02-25,168.812,154
2022-02-26,167.875,154
2022-02-27,167.219,154
2022-02-28,167.000,154
2022-03-01,166.938,154
2022-03-02,166.906,154
2022-03-03,166.812,154
2022-03-04,167.219,154
2022-03-05,167.312,154
2022-03-06,167.281,154
2022-03-07,167.156,154
2022-03-08,167.094,154
2022-03-09,167.125,154
2022-03-10,167.250,154
2022-03-11,168.062,154
2022-03-12,170.219,154
2022-03-13,177.906,154
2022-03-14,186.844,154
2022-03-15,186.781,154
2022-03-16,184.344,154
2022-03-17,181.812,154
2022-03-18,180.750,154
2022-03-19,180.562,154
2022-03-20,180.531,154
2022-03-21,181.406,154
2022-03-22,182.062,154
2022-03-23,182.438,154
2022-03-24,181.281,154
2022-03-25,180.594,154
2022-03-26,181.938,154
2022-03-27,182.906,154
2022-03-28,182.781,154
2022-03-29,182.250,154
2022-03-30,181.750,154
2022-03-31,181.812,154
2022-04-01,184.438,154
2022-04-02,185.781,154
2022-04-03,183.906,154
2022-04-04,182.000,154
2022-04-05,181.125,154
2022-04-06,180.406,154
2022-04-07,179.750,154
2022-04-08,179.344,154
2022-04-09,178.719,154
2022-04-10,178.125,154
2022-04-11,177.562,154
2022-04-12,177.219,154
2022-04-13,176.969,154
2022-04-14,176.844,154
2022-04-15,177.000,154
2022-04-16,177.125,154
2022-04-17,176.844,154
2022-04-18,176.406,154
2022-04-19,176.062,154
2022-04-20,175.812,154
2022-04-21,175.531,154
2022-04-22,175.469,154
2022-04-23,175.281,154
2022-04-24,174.781,154
2022-04-25,174.594,154
2022-04-26,174.125,154
2022-04-27,173.719,154
2022-04-28,173.312,154
2022-04-29,172.688,154
2022-04-30,172.281,154
2022-05-01,171.938,154
2022-05-02,171.531,154
2022-05-03,171.312,154
2022-05-04,171.156,154
2022-05-05,170.750,154
2022-05-06,170.562,154
2022-05-07,170.250,154
2022-05-08,169.938,154
2022-05-09,169.688,154
2022-05-10,169.500,154
2022-05-11,169.281,154
2022-05-12,169.125,154
2022-05-13,168.781,154
2022-05-14,168.500,154
2022-05-15,168.312,154
2022-05-16,168.312,154
2022-05-17,168.625,154
2022-05-18,168.812,154
2022-05-19,168.781,154
2022-05-20,168.688,154
2022-05-21,168.844,154
2022-05-22,169.094,154
2022-05-23,168.969,154
2022-05-24,168.750,154
2022-05-25,168.344,154
2022-05-26,167.656,154
2022-05-27,167.156,154
2022-05-28,166.656,154
2022-05-29,166.062,154
2022-05-30,165.656,154
2022-05-31,165.094,154
2022-06-01,164.562,154
2022-06-02,164.188,154
2022-06-03,163.750,154
2022-06-04,163.344,154
2022-06-05,163.031,154
2022-06-06,162.719,154
2022-06-07,162.438,154
2022-06-08,162.312,154
2022-06-09,162.812,154
2022-06-10,162.812,154
2022-06-11,162.812,154
2022-06-12,163.000,154
2022-06-13,162.594,154
2022-06-14,162.375,154
2022-06-15,162.062,154
2022-06-16,161.656,154
2022-06-17,161.531,154
2022-06-18,161.156,154
2022-06-19,160.906,154
2022-06-20,160.562,154
2022-06-21,160.250,154
2022-06-22,159.906,154
2022-06-23,159.531,154
2022-06-24,159.156,154
2022-06-25,158.781,154
2022-06-26,158.562,154
2022-06-27,158.219,154
2022-06-28,157.969,154
2022-06-29,157.531,154
2022-06-30,157.203,154
2022-07-01,156.922,154
2022-07-02,156.656,154
2022-07-03,156.281,154
2022-07-04,156.000,154
2022-07-05,155.734,154
2022-07-06,155.453,154
2022-07-07,155.234,154
2022-07-08,154.922,154
2022-07-09,154.750,154
2022-07-10,154.453,154
2022-07-11,154.250,154
2022-07-12,154.000,154
2022-07-13,153.703,154
2022-07-14,153.469,154
2022-07-15,153.219,154
2022-07-16,152.984,154
2022-07-17,152.812,154
2022-07-18,152.578,154
2022-07-19,152.312,154
2022-07-20,152.078,154
2022-07-21,151.844,154
2022-07-22,151.641,154
2022-07-23,151.375,154
2022-07-24,151.109,154
2022-07-25,150.844,154
2022-07-26,150.641,154
2022-07-27,150.344,154
2022-07-28,150.125,154
2022-07-29,149.844,154
2022-07-30,149.688,154
2022-07-31,149.438,154
2022-08-01,149.156,154
2022-08-02,148.922,154
2022-08-03,148.781,154
2022-08-04,148.516,154
2022-08-05,148.219,154
2022-08-06,148.016,154
2022-08-07,147.719,154
2022-08-08,147.453,154
2022-08-09,147.375,154
2022-08-10,147.406,154
2022-08-11,147.406,154
2022-08-12,147.250,154
2022-08-13,146.938,154
2022-08-14,146.562,154
2022-08-15,146.219,154
2022-08-16,145.938,154
2022-08-17,145.703,154
2022-08-18,145.797,154
2022-08-19,145.703,154
2022-08-20,145.750,154
2022-08-21,145.703,154
2022-08-22,145.406,154
2022-08-23,145.016,154
2022-08-24,144.609,154
2022-08-25,144.312,154
2022-08-26,144.078,154
2022-08-27,143.766,154
2022-08-28,143.406,154
2022-08-29,143.148,154
2022-08-30,142.883,154
2022-08-31,142.625,154
2022-09-01,142.398,154
2022-09-02,142.133,154
2022-09-03,141.922,154
2022-09-04,141.656,154
2022-09-05,141.422,154
2022-09-06,141.227,154
2022-09-07,140.969,154
2022-09-08,140.758,154
2022-09-09,140.531,154
2022-09-10,140.234,154
2022-09-11,140.000,154
2022-09-12,139.812,154
2022-09-13,139.555,154
2022-09-14,139.289,154
2022-09-15,139.031,154
2022-09-16,138.727,154
2022-09-17,138.461,154
2022-09-18,138.242,154
2022-09-19,138.000,154
2022-09-20,137.789,154
2022-09-21,137.547,154
2022-09-22,137.289,154
